Ticker,StockPrice_x,NetEPS,PE,Year,StockPrice_y,BookValuePerShare,PB,DividendYield,MarketCap,ROE,NetIncome,ROA,TotalAssets,Volume,DebtToEquity
DIS,58.5225,,17.165,2013,58.5225,,2.2325,5.41432969574292e-05,101178370795.04616,13.8275,,7.7125,,7774559.920634921,0.7625
DIS,79.2575,,18.87,2014,79.2575,,2.8025,5.4256196871254965e-05,137598288284.82776,15.5525,,8.9475,,6677810.714285715,0.755
DIS,98.135,,19.9725,2015,98.135,,3.285,5.208335779622691e-05,178341364877.75113,17.22,,9.7525,,8341311.111111111,0.7825
DIS,91.975,,16.54,2016,91.975,,3.1825,6.24161258853228e-05,163270288261.76096,19.0625,,10.1775,,8126767.063492063,0.915
DIS,100.815,,16.83,2017,100.815,,3.375,6.525294333334394e-05,180847380187.82996,20.39,,10.27,,7416448.207171314,1.04
DIS,103.9125,,13.3775,2018,103.9125,,3.025,6.534358337944767e-05,187243180138.1876,24.1075,,12.0425,,8040158.964143426,0.9225
DIS,128.315,,17.5625,2019,128.315,,2.36,4.932615486255201e-05,229297185710.8856,14.9875,,7.422499999999999,,10217799.603174604,1.1025
DIS,126.24,,8.025,2020,126.24,,2.495,0.0,223535196821.16635,-1.0225,,-0.4275,,14627131.225296443,1.2575
DIS,168.2825,,131.69,2021,168.2825,,3.2625,0.0,311045489825.9839,0.4400000000000001,,0.2124999999999999,,10247796.031746032,1.2
DIS,101.5,,61.9775,2022,101.5,,1.86,0.0,202348433352.19928,3.2075,,1.51,,12732923.10756972,1.085
DIS,88.7825,,58.1125,2023,88.7825,,1.5550000000000002,1.3101074156075854e-05,163144240162.17117,2.8975,,1.4375,,13040488.4,0.97
DIS,106.2425,,60.06,2024,106.2425,,1.875,,,4.0625,,2.16,,,0.8674999999999999
DIS,111.72333333333334,,29.52,2025,105.58,,1.785,,,9.495,,5.205,,,0.765
DUK,26.75,,11.33,2010,26.75,,0.535,0.0004326394467753,20698323109.36501,5.045,,1.935,,2681174.492063492,1.62
DUK,32.8725,,8.505,2011,32.8725,,0.64,0.000382328830796,24440427265.126,7.709999999999999,,2.9425,,3724039.297619048,1.65
DUK,37.9425,,13.5225,2012,37.9425,,0.6975,0.0003279740309058,29125228694.13611,6.145,,2.26,,4263366.784,1.7525
DUK,41.985,,12.68,2013,41.985,,0.725,0.0002868346514437,32670506729.19428,5.775,,2.075,,2976972.619047619,1.79
DUK,48.3225,,16.3525,2014,48.3225,,0.8325,0.0002691392028699,36380263185.98647,5.175,,1.84,,3118089.285714286,1.8625
DUK,48.1725,,12.4775,2015,48.1725,,0.8325,0.0002604978672013,38346084862.26109,6.695,,2.26,,3478184.9206349207,2.0125
DUK,56.0975,,15.2275,2016,56.0975,,0.9625,0.0002469488520916,42227085290.0238,6.415,,2.0875,,3293180.1587301586,2.14
DUK,60.2725,,17.685,2017,60.2725,,1.015,0.0002303520785728,47059725484.01196,5.9025,,1.8175,,2594928.685258964,2.275
DUK,60.9875,,15.2925,2018,60.9875,,1.015,0.0002417595761611,46769444202.17154,6.71,,2.0325,,3851306.374501992,2.3175
DUK,72.03,,15.6175,2019,72.03,,1.1325,0.0002144943075314,54819526918.25358,7.46,,2.235,,3227215.476190476,2.3375
DUK,70.185,,26.83,2020,70.185,,1.0925,0.0002056155086294,55918053466.2361,4.76,,1.425,,3706742.687747036,2.3675
DUK,85.25999999999999,,27.2575,2021,85.25999999999999,,1.3,0.0001808779112733,65907626539.16859,5.5625,,1.68,,3010760.3174603176,2.3025
DUK,92.3275,,21.1575,2022,92.3275,,1.375,0.0001735979214511,71879624464.54854,6.6975,,2.01,,2928509.9601593628,2.3725
DUK,86.1675,,37.8875,2023,86.1675,,1.2975,0.0001862597476254,67381932773.33936,3.6275,,1.0525,,3109659.6,2.5
DUK,101.6975,,20.0275,2024,101.6975,,1.55,,,7.82,,2.1950000000000003,,,2.5975
DUK,121.6,,23.27333333333333,2025,121.6,,1.8166666666666669,,,9.205,,2.535,,,2.635
ECL,40.0175,,19.195,2010,40.0175,,4.76,6.350350037595922e-05,11283936733.346172,25.7025,,10.245,,1852273.8095238092,1.4525
ECL,45.705,,21.5475,2011,45.705,,3.935,6.435874648902845e-05,12555424741.697302,21.66,,9.004999999999999,,2551134.126984127,1.5225
ECL,57.7475,,30.0675,2012,57.7475,,2.8575,5.864514413334308e-05,15945766677.31572,10.375,,3.6125,,1506555.6,1.8575
ECL,80.64,,27.6075,2013,80.64,,3.545,4.889837435864688e-05,22230802889.4542,13.7875,,4.8775,,1018721.0317460316,1.805
ECL,96.9825,,26.89,2014,96.9825,,3.895,4.7641161021594895e-05,27239917666.3208,15.2025,,5.6775,,1061417.4603174604,1.6225
ECL,100.9775,,26.7875,2015,100.9775,,4.325,5.253373215967936e-05,28828037427.631104,16.1325,,5.9775,,1292290.0793650793,1.75
ECL,106.45,,30.1325,2016,106.45,,4.565,5.374392933492529e-05,29609254989.66843,15.625,,5.7575,,1120804.365079365,1.6925
ECL,119.6875,,26.39,2017,119.6875,,4.81,5.010499157197704e-05,33541110533.34875,19.07,,7.01,,947411.5537848604,1.73
ECL,135.175,,26.09,2018,135.175,,4.93,4.9415980395692256e-05,38135219423.70236,19.78,,7.5975,,1208776.4940239044,1.535
ECL,179.68,,34.75,2019,179.68,,6.1125,4.208874976895112e-05,49158486844.3794,18.3775,,7.3725,,1066896.4285714286,1.465
ECL,182.88,,6.9625,2020,182.88,,8.095,4.037211505238357e-05,53063602623.54604,-6.3025,,-2.15,,2009097.628458498,1.875
ECL,206.5575,,40.7075,2021,206.5575,,8.685,3.657983697734146e-05,59297786561.409775,7.314999999999999,,2.6975,,982624.2063492064,1.7825
ECL,150.11,,38.932500000000005,2022,150.11,,5.9925,5.54418529556542e-05,45317484367.17041,15.61,,5.390000000000001,,1366974.501992032,1.9675
ECL,176.60500000000002,,40.9825,2023,176.60500000000002,,6.5275,4.981295347033275e-05,47859701789.20667,16.55,,5.7525,,1073320.4,1.805
ECL,237.57,,37.2275,2024,237.57,,7.97,,,22.5675,,8.555,,,1.5750000000000002
ECL,264.0366666666667,,43.26666666666667,2025,261.335,,8.32,,,24.17,,9.485,,,1.525
EMR,33.8,,12.8625,2010,33.8,,2.6475,0.0001623767858179,18565478135.42684,21.8875,,9.1925,,4417647.619047619,1.36
EMR,34.4125,,10.8075,2011,34.4125,,2.395,0.000162648180973,20050124214.3631,23.13,,10.3525,,5433997.619047619,1.225
EMR,35.0875,,11.8975,2012,35.0875,,2.41,0.0001846900024784,19431644646.350098,20.86,,9.215,,4023024.4,1.2675
EMR,44.345,,17.1725,2013,44.345,,2.96,0.000148932132144,24431115454.864506,17.895,,7.9225,,3237010.714285714,1.26
EMR,47.755,,15.3925,2014,47.755,,3.2375,0.0001451968186788,27108403113.17444,21.0325,,9.1075,,3269158.73015873,1.37
EMR,39.0425,,10.365,2015,39.0425,,3.0825,0.0001835407232365,22878687376.14949,28.49,,11.1175,,4930177.777777778,1.7075
EMR,43.1275,,16.19,2016,43.1275,,3.575,0.0001876998144424,23297035818.481445,22.3275,,8.08,,3912664.285714286,1.6725
EMR,51.8575,,21.975,2017,51.8575,,3.995,0.00015445670729,28157479367.50313,18.9275,,8.005,,3397143.426294821,1.29
EMR,57.9575,,17.8575,2018,57.9575,,4.2325,0.0001279676980708,33562763426.10515,24.4825,,10.4425,,3394838.645418327,1.37
EMR,60.705,,16.8875,2019,60.705,,4.3675,0.0001383291659145,32735941518.65641,26.265,,10.8075,,3117118.6507936507,1.465
EMR,57.5425,,17.2275,2020,57.5425,,4.1625,0.0001325152024003,33168202798.154327,25.05,,9.4225,,3485924.505928853,1.7475
EMR,86.0725,,21.89,2021,86.0725,,5.3125,9.22792687540587e-05,48431029401.652016,26.01,,9.9325,,2690592.4603174604,1.58
EMR,81.675,,14.4175,2022,81.675,,3.3675,9.810084161001064e-05,47007142910.31674,27.67,,11.26,,3161503.187250996,1.3525
EMR,89.595,,5.765,2023,89.595,,2.1675,9.894036152558312e-05,48527682408.10547,50.9525,,26.78,,3120404.8,0.7775000000000001
EMR,112.4975,,25.7875,2024,112.4975,,2.39,,,15.7825,,9.3425,,,0.6675
EMR,125.10666666666668,,33.28,2025,120.995,,3.535,,,10.5,,5.84,,,1.16
ENB,12.0675,,8.845,2010,12.0675,,0.0,0.0002759480446156,26325156473.496304,14.035,,4.0025,,561653.9682539683,2.5475
ENB,16.27,,11.745,2011,16.27,,0.0,0.000247747323206,34997847068.98834,12.4875,,3.515,,647512.3015873015,2.5275
ENB,20.365,,22.5325,2012,20.365,,0.0,0.0002213538513588,44559620326.14801,6.7975,,2.0175,,589439.2,2.25
ENB,22.6175,,30.6025,2013,22.6175,,0.0,0.0002086524653394,50636741297.12397,4.995,,1.615,,850101.1904761905,2.0375
ENB,25.705,,23.8525,2014,25.705,,0.0,0.0001983864808547,55923238504.69555,6.41,,2.0125,,946811.9047619049,2.3
ENB,22.7725,,51.0775,2015,22.7725,,0.0,0.0002359409114042,54360094079.59938,1.58,,0.455,,1204801.1904761903,2.8175
ENB,24.0375,,18.905,2016,24.0375,,1.4,0.0002806722658481,51177188218.45798,7.77,,1.9675,,1755043.253968254,2.9625
ENB,24.315,,21.1375,2017,24.315,,0.7825,0.0003060054862929,53909621441.70675,4.1025,,1.4975,,3965687.6494023902,1.4725
ENB,20.665,,18.9875,2018,20.665,,0.695,0.0002040644772614,46772923147.54083,3.34,,1.375,,4009896.812749004,1.38
ENB,24.7925,,13.3275,2019,24.7925,,0.9275,0.0003681188529226,52628134458.39144,6.7475000000000005,,2.9375,,3291611.111111111,1.2875
ENB,21.705,,27.34,2020,21.705,,0.865,0.0004021469870989,50282825556.210495,3.155,,1.34,,4266883.399209486,1.395
ENB,30.035,,13.145,2021,30.035,,1.1775,0.0003604352638961,64276192155.05391,9.155,,3.7125,,4531003.571428572,1.5325
ENB,33.8475,,20.4025,2022,33.8475,,1.36,0.0003069759021758,75181492633.43692,7.285,,2.765,,4027952.589641434,1.7125
ENB,31.7775,,25.48,2023,31.7775,,1.36,0.0003257838223676,69626890115.96768,5.6375,,2.07,,4516720.4,1.7125
ENB,36.7125,,19.07,2024,36.7125,,1.575,,,8.2675,,2.9175,,,1.9675
ENB,45.36,,23.385,2025,45.36,,1.995,,,8.35,,2.76,,,2.09
EQIX,68.105,,61.44,2010,68.105,,1.8625,0.0,6730077275.378031,3.655,,1.3775,,1157883.3333333333,1.5825
EQIX,71.9025,,49.2875,2011,71.9025,,1.6800000000000002,0.0,6928447163.723779,3.995,,1.61,,744587.3015873015,1.635
EQIX,140.16,,61.9,2012,140.16,,3.1125,0.0,12257383483.994871,5.675,,2.035,,1048913.6,1.74
EQIX,143.32,,75.125,2013,143.32,,2.9725,0.0,14165315660.196213,4.3125,,1.465,,969113.8888888888,2.0925
EQIX,158.535,,48.8175,2014,158.535,,3.3925,0.0001943445960842,15011253268.051874,1.205,,0.4150000000000001,,748129.3650793651,2.055
EQIX,213.7075,,30.0275,2015,213.7075,,6.032500000000001,0.0003212871610926,20560290386.91929,-4.2625,,-1.33,,789482.5396825396,3.02
EQIX,303.4625,,237.755,2016,303.4625,,4.657500000000001,9.873922223994532e-05,28360599795.356388,2.325,,0.745,,721933.7301587302,1.835
EQIX,372.725,,129.225,2017,372.725,,4.415,8.596559019663883e-05,36100270018.70934,3.745,,1.3625,,488833.46613545815,1.7125
EQIX,359.3425,,96.55,2018,359.3425,,4.045,0.0001038266290272,35464712329.2426,4.375,,1.5625,,597749.0039840637,1.83
EQIX,476.435,,82.24000000000001,2019,476.435,,4.6475,8.700480861359582e-05,43716630165.52444,5.9375,,2.1925,,435562.6984126984,1.6525
EQIX,640.465,,124.7975,2020,640.465,,5.6175,6.582411026875253e-05,62067628100.01274,4.885,,1.84,,492997.23320158105,1.61
EQIX,724.0225,,157.46,2021,724.0225,,6.1025,6.603188401089764e-05,69529604063.78658,3.95,,1.5275,,526689.2857142857,1.6
EQIX,618.86,,91.95,2022,618.86,,5.14,7.663343352305342e-05,61785478640.780624,5.8125,,2.2175,,472508.3665338645,1.6375
EQIX,730.7375,,78.9725,2023,730.7375,,5.665,8.19421787067452e-05,69969656545.24219,7.3625,,2.8,,399074.8,1.6275
EQIX,838.1925,,84.1225,2024,838.1925,,6.215,,,7.71,,2.935,,,1.62
EQIX,795.2633333333333,,109.36,2025,795.2633333333333,,5.553333333333334,,,7.09,,2.6950000000000003,,,1.6800000000000002
ETN,27.005000000000003,,11.765,2010,27.005000000000003,,1.295,0.0001660559707559,10339287755.32586,11.5075,,4.8525,,3553543.6507936507,1.3625
ETN,31.655,,9.14,2011,31.655,,1.37,0.0001597110755783,12992346731.302471,15.8575,,6.955,,3709106.349206349,1.275
ETN,33.5825,,8.5875,2012,33.5825,,1.3025,0.0001812434882313,13169750150.379944,16.455000000000002,,7.135,,4109500.4,1.3075
ETN,49.2675,,14.1125,2013,49.2675,,1.4675,0.0001373216928584,18918566116.416264,10.7825,,4.73,,2990046.4285714286,1.2225
ETN,52.6825,,14.415,2014,52.6825,,1.5,0.0001433327793017,21135060495.06324,10.505,,4.995,,2990508.73015873,1.0775
ETN,45.725,,10.8075,2015,45.725,,1.375,0.0001735098281725,19246413776.397705,12.6975,,6.065,,3111998.412698413,1.0825
ETN,50.7875,,12.185,2016,50.7875,,1.5025,0.0001821113124148,19665623572.07253,12.3875,,6.0775,,2830673.8095238097,1.0275
ETN,63.3675,,12.105,2017,63.3675,,1.7375,0.0001495902199305,24733161670.069298,15.5825,,7.7875,,2311311.952191235,0.97
ETN,65.935,,11.525,2018,65.935,,1.7,7.77834786738541e-05,26712012637.53276,15.515,,8.115,,2801524.302788845,0.9025
ETN,75.32,,14.3225,2019,75.32,,1.945,0.0001540931781329,28331618601.55681,13.7825,,7.07,,2324974.603174603,0.99
ETN,88.375,,23.55,2020,88.375,,2.4225,0.0001011310996736,34252026960.66996,10.715,,5.1375,,2336143.4782608696,1.1375
ETN,142.065,,30.74,2021,142.065,,3.595,8.324339079234955e-05,54525030913.52251,12.345,,5.59,,1819708.7301587304,1.2125
ETN,135.32999999999998,,23.3675,2022,135.32999999999998,,3.2525,9.08282454349268e-05,54674987198.69666,14.17,,6.665,,1910240.637450199,1.1075
ETN,200.93,,27.9475,2023,200.93,,4.3825,7.332389005338114e-05,73841324531.64062,16.4075,,7.9925,,2003374.8,1.0275
ETN,317.755,,34.885,2024,317.755,,6.6125,,,19.225,,9.49,,,1.04
ETN,328.7366666666667,,41.21333333333333,2025,328.7366666666667,,6.883333333333333,,,20.91,,10.03,,,1.14
GD,47.1725,,7.355,2010,47.1725,,1.365,0.0001389116970607,12751135678.968773,19.7525,,8.065,,2106373.412698413,1.4
GD,49.2675,,7.0675,2011,49.2675,,1.305,0.0001468073934759,13333019975.519142,19.245,,7.975,,2186459.126984127,1.47
GD,50.805,,5.5675,2012,50.805,,1.3675,0.0001978268947984,13439844724.172356,12.7775,,5.04,,1663186.8,1.6575
GD,63.2125,,2.755,2013,63.2125,,1.7625000000000002,0.0001131458412276,16371455822.81289,2.8200000000000003,,1.025,,1866405.9523809524,1.8
GD,95.655,,13.91,2014,95.655,,2.4975,0.0001111723555641,25083039121.678005,17.9525,,6.8175,,1879389.2857142857,1.7075
GD,110.255,,12.8875,2015,110.255,,3.1925,9.624763379864704e-05,30325049522.96276,24.635,,8.38,,1453237.6984126985,2.0075
GD,122.455,,13.0325,2016,122.455,,3.4575,0.0001052593780006,32145573394.43984,26.08,,8.7525,,1605034.126984127,2.0
GD,165.3275,,16.9525,2017,165.3275,,4.44,8.118104153079418e-05,43973840355.22908,25.66,,8.3475,,1150280.4780876494,2.08
GD,162.7525,,16.002499999999998,2018,162.7525,,3.9775,8.349146223063298e-05,45328822087.35932,26.1675,,7.765,,1588872.5099601594,2.66
GD,153.60250000000002,,13.4,2019,153.60250000000002,,3.3825000000000003,0.0001051380932236,41079546852.61407,26.75,,7.1,,1267436.111111111,2.6875
GD,126.34,,11.2225,2020,126.34,,2.525,0.0001274914117119,35846169676.42783,23.63,,6.4425,,1636852.9644268774,2.5975
GD,176.85750000000002,,15.4625,2021,176.85750000000002,,3.0925,0.0001122881301273,46119869696.10999,21.11,,6.4175,,1067925.396825397,2.1775
GD,215.905,,18.1025,2022,215.905,,3.3175,9.436001238746372e-05,57957886048.819176,19.2,,6.5600000000000005,,1246478.0876494024,1.85
GD,220.9125,,18.2675,2023,220.9125,,3.025,9.813943707806974e-05,58621545847.3511,17.6025,,6.41,,1164724.0,1.67
GD,278.0075,,21.49,2024,278.0075,,3.44,,,16.7275,,6.505,,,1.5325
GD,290.86333333333334,,19.72,2025,290.86333333333334,,3.3800000000000003,,,17.9,,7.135,,,1.48
GE,59.4,,7.745,2010,59.4,,0.6475,0.0001489455562698,61644924969.48242,8.395,,1.3425,,15073468.861111112,5.21
GE,65.69749999999999,,6.565,2011,65.69749999999999,,0.695,0.0001753632619016,69632412901.98009,10.6525,,1.8025,,13358759.555555556,4.84
GE,80.1675,,8.1675,2012,80.1675,,0.84,0.0001867513629463,80704890923.62794,10.5,,1.8325,,9564746.024,4.5525
GE,96.2625,,8.9425,2013,96.2625,,0.9325,0.0001561912938606,99137506743.57458,10.71,,2.0475,,7945438.71031746,4.065
GE,104.335,,9.32,2014,104.335,,0.9375,0.0001618814631986,110868307140.32854,9.84,,2.0625,,6597225.412698412,3.675
GE,113.065,,0.0,2015,113.065,,1.2375,0.0001551869526533,118488235441.49126,-4.285,,-0.8625,,10962578.404761905,4.0525
GE,134.71,,17.565,2016,134.71,,1.7725,0.000134689664348,138478054991.08087,9.6175,,1.9875,,7413803.78968254,3.74
GE,109.84,,13.075,2017,109.84,,1.5025,0.0001418345188026,122163970478.805,2.18,,0.4649999999999999,,9621873.6812749,3.5875
GE,52.965,,0.0,2018,52.965,,0.9475,0.0001163192794372,62719065891.55767,-28.68,,-5.6,,18807627.446215138,4.5575
GE,49.2375,,0.0,2019,49.2375,,1.385,1.6197868995817776e-05,50293842915.94733,-22.8425,,-3.83,,14155836.087301588,6.279999999999999
GE,38.7575,,5.53,2020,38.7575,,1.175,2.088948155864157e-05,42492264957.82815,0.425,,0.0974999999999999,,19655744.217391305,6.1525
GE,62.7225,,0.0,2021,62.7225,,1.8425,1.2751867520113846e-05,66193932410.99584,-9.29,,-1.415,,13529082.65873016,5.154999999999999
GE,46.18,,0.0,2022,46.18,,1.4,1.762997927871918e-05,52472260890.87072,-9.895,,-1.8925,,10415831.525896415,4.215
GE,87.545,,10.5,2023,87.545,,3.11,1.206336533575205e-05,86666397649.23706,28.3575,,5.3975,,7153772.168,4.34
GE,162.5725,,35.895,2024,162.5725,,8.425,,,20.8575,,3.5525,,,5.1825
GE,242.96666666666667,,34.95666666666667,2025,242.96666666666667,,13.316666666666668,,,38.2,,5.925,,,5.43
GEV,,,,2021,,,,,,,,,,,0.0
GEV,,,,2022,,,,,,,,,,,2.83
GEV,,,,2023,,,,,,-20.91,,-3.8,,,1.125
GEV,328.54,,59.09,2024,222.67,,4.9775,,,9.8375,,2.005,,,3.82
GEV,493.23333333333335,,109.00666666666666,2025,493.23333333333335,,13.586666666666666,,,15.16,,3.03,,,4.335
GILD,13.345,,8.165,2010,13.345,,3.4425,0.0,17199922335.9921,45.7,,29.145,,23099371.42857143,0.71
GILD,14.4,,8.56,2011,14.4,,3.4875,0.0,17487862852.466953,44.2225,,21.9825,,16871907.936507937,1.1725
GILD,21.1175,,12.86,2012,21.1175,,3.7725,0.0,24755474432.569862,34.41,,14.09,,14914858.4,1.47
GILD,41.93,,23.1575,2013,41.93,,5.7275,0.0,49107367812.189545,29.2025,,13.615,,9953266.666666666,1.015
GILD,62.405,,13.3875,2014,62.405,,6.3725,0.0,78468430657.09666,60.7175,,30.2925,,14730645.23809524,1.0550000000000002
GILD,73.4075,,7.2375,2015,73.4075,,6.03,6.63413996958373e-05,93640362072.92236,96.1225,,41.81,,11254774.206349207,1.5175
GILD,58.8425,,5.3725000000000005,2016,58.8425,,4.7925,0.0001246882770878,74734536992.53319,92.7675,,31.035,,10721963.095238095,2.1775
GILD,54.1125,,8.3225,2017,54.1125,,3.1575,0.000155574552515,66464012219.65208,50.5075,,17.6575,,9125664.143426295,1.84
GILD,54.655,,28.8625,2018,54.655,,3.255,0.0001631670207013,69768832239.98967,14.4975,,4.865,,7432399.20318725,1.985
GILD,51.71,,14.835,2019,51.71,,2.975,0.0001899493050503,64284229856.119,22.5275,,7.91,,6611788.492063492,1.7975
GILD,56.1625,,169.675,2020,56.1625,,3.72,0.0001960482847071,69908057149.8869,7.05,,2.51,,13705052.56916996,2.2525
GILD,59.3025,,68.8125,2021,59.3025,,3.6675,0.0001945698474654,71735154550.67734,24.455,,7.0975,,7194389.682539683,2.3425
GILD,60.4775,,18.51,2022,60.4775,,3.665,0.0001982806171012,74359092281.18541,20.125,,6.4075,,8563735.856573705,2.0575
GILD,73.785,,16.4675,2023,73.785,,4.2325,0.0001622755112674,91442020242.8254,26.58,,9.055,,5840155.6,1.8625
GILD,77.4075,,358.2075,2024,77.4075,,5.25,,,2.7075,,0.92,,,2.0525
GILD,110.64,,23.29,2025,110.64,,7.22,,,31.85,,10.67,,,1.96
GOOGL,13.26,,22.1325,2010,13.26,,4.032500000000001,0.0,77506128225.25021,20.1025,,17.3975,,127069010.14285716,0.195
GOOGL,14.02,,18.94,2011,14.02,,3.4,0.0,82332119366.87857,18.6975,,15.085,,123005664.85714284,0.2475
GOOGL,16.6875,,20.425,2012,16.6875,,3.29,0.0,93017303767.8005,17.6325,,13.8025,,104070817.008,0.3025
GOOGL,22.8325,,25.435,2013,22.8325,,3.7425,0.0,127952343922.31764,15.9,,12.315,,83412535.71428572,0.275
GOOGL,28.1,,28.685,2014,28.1,,3.91,0.0,164253305538.87265,14.42,,11.3625,,53328169.61904762,0.2625
GOOGL,31.2025,,28.26,2015,31.2025,,3.7325,0.0,179248555629.31714,13.845,,11.1375,,43396365.07936508,0.235
GOOGL,38.06,,29.1475,2016,38.06,,4.0,0.0,220657204495.12665,14.6675,,12.07,,39381277.777777776,0.205
GOOGL,47.2775,,38.1925,2017,47.2775,,4.3475,0.0,271703494805.8353,12.87,,10.695,,32342717.131474104,0.2249999999999999
GOOGL,54.9,,40.32,2018,54.9,,4.565,0.0,324400830203.092,12.7625,,9.9425,,40919314.74103586,0.3025
GOOGL,59.8925,,26.0475,2019,59.8925,,4.2925,0.0,344399960436.28186,17.6525,,13.27,,30260753.968253966,0.35
GOOGL,72.045,,28.035,2020,72.045,,4.609999999999999,0.0,427600675475.4701,17.3475,,12.725,,39953114.62450593,0.3825
GOOGL,125.185,,26.2125,2021,125.185,,6.9,0.0,718308219661.498,28.2975,,19.97,,30513936.507936507,0.42
GOOGL,107.3325,,20.8275,2022,107.3325,,5.495,0.0,663581344235.0256,27.195,,19.265,,34767530.27888446,0.41
GOOGL,122.76,,24.27,2023,122.76,,5.6850000000000005,0.0,686909249750.1107,24.6975,,17.335,,32728912.4,0.43
GOOGL,171.35500000000002,,23.6,2024,171.35500000000002,,6.8275,,,31.035,,22.17,,,0.3825
GOOGL,175.75333333333333,,18.976666666666667,2025,175.75333333333333,,5.96,,,34.43,,24.975,,,0.38
GS,117.8775,,6.6725,2010,117.8775,,0.8049999999999999,4.891268685988024e-05,35982161179.59368,15.2525,,1.2325,,10916550.793650793,10.955
GS,92.27,,12.76,2011,92.27,,0.65,5.956594366331029e-05,30597555135.924675,5.935,,0.475,,6717975.0,12.1225
GS,90.7425,,10.335,2012,90.7425,,0.59,8.265151226571565e-05,26308402749.46652,6.9025,,0.53,,5120835.2,11.8925
GS,126.51,,8.0625,2013,126.51,,0.7324999999999999,6.476881911576588e-05,37772792976.85421,10.385,,0.8425,,3595223.015873016,10.9925
GS,143.315,,8.7925,2014,143.315,,0.7725,6.412621382667794e-05,42378720741.24024,9.8425,,0.875,,2924637.698412698,9.7525
GS,153.7225,,9.96,2015,153.7225,,0.76,6.355322759685516e-05,47758796804.5157,8.645,,0.8475,,2790862.301587302,8.9875
GS,146.945,,12.33,2016,146.945,,0.6799999999999999,7.316762963746543e-05,42501451059.11471,6.1425,,0.61,,3744333.73015873,9.12
GS,198.7825,,13.875,2017,198.7825,,0.8925,5.9430405872155565e-05,59467594559.80092,8.0125,,0.7775000000000001,,3239077.689243028,9.67
GS,184.22,,13.83,2018,184.22,,0.7975,6.420653796188183e-05,60078893062.81344,7.1575,,0.6475,,3383131.075697211,10.05
GS,181.135,,7.9975,2019,181.135,,0.7125,9.287975802175688e-05,53596380440.44258,9.6975,,0.915,,2578574.206349206,9.65
GS,181.86,,7.965,2020,181.86,,0.675,0.000107024206778,55413945988.70896,7.3175,,0.6275,,3589678.2608695654,11.205
GS,332.5075,,6.0125,2021,332.5075,,1.0775,7.56718750878295e-05,99793907454.9429,19.4075,,1.4875,,2737286.507936508,12.4625
GS,293.02750000000003,,7.512499999999999,2022,293.02750000000003,,0.8500000000000001,0.0001125129581036,93432317966.5504,12.9,,0.9575,,2626919.123505976,12.18
GS,324.6475,,13.8575,2023,324.6475,,0.9075,0.0001314282696196,96699819541.07076,7.12,,0.54,,2342939.2,12.5175
GS,476.115,,14.5975,2024,476.115,,1.245,,,9.3225,,0.665,,,13.0425
